target_observation_id,source_id,canonical_accession,laboratory_anchor,measurement_batch_id,source_analysis_unit_id,source_measurement_id,source_identifier,source_asset_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,author_value_state,rank_percentile_descending,measurement_batch_positive_protein_count,rank_target_eligible,common_rank_target_member
R3:PXD017052:Sheet1:828:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,PXD017052:Sheet1:828:EXP18102_X1066_A_MSB37240A,PXD017052:Sheet1:828:EXP18102_X1066_A_MSB37240A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BO828,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:828:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,PXD017052:Sheet1:828:EXP18102_X1067_A_MSB37241A,PXD017052:Sheet1:828:EXP18102_X1067_A_MSB37241A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BP828,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:828:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,PXD017052:Sheet1:828:EXP18102_X1068_A_MSB37242A,PXD017052:Sheet1:828:EXP18102_X1068_A_MSB37242A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BQ828,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:828:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,PXD017052:Sheet1:828:EXP18102_X1108_A_MSB37282A,PXD017052:Sheet1:828:EXP18102_X1108_A_MSB37282A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BR828,LFQ_INTENSITY,9033500,POSITIVE_QUANTIFIED,0.11453744493392071,455,true,true
R3:PXD017052:Sheet1:828:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,PXD017052:Sheet1:828:EXP18102_X1109_A_MSB37283A,PXD017052:Sheet1:828:EXP18102_X1109_A_MSB37283A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BS828,LFQ_INTENSITY,20312000,POSITIVE_QUANTIFIED,0.22538293216630198,458,true,true
R3:PXD017052:Sheet1:828:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,PXD017052:Sheet1:828:EXP18102_X1110_B_MSB37284B,PXD017052:Sheet1:828:EXP18102_X1110_B_MSB37284B,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BT828,LFQ_INTENSITY,6869600,POSITIVE_QUANTIFIED,0.075609756097560973,411,true,true
R3:PXD017052:Sheet1:828:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,PXD017052:Sheet1:828:EXP18102_X1114_A_MSB37288A,PXD017052:Sheet1:828:EXP18102_X1114_A_MSB37288A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BU828,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:828:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,PXD017052:Sheet1:828:EXP18102_X1115_A_MSB37289A,PXD017052:Sheet1:828:EXP18102_X1115_A_MSB37289A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BV828,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PXD017052:Sheet1:828:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,Q9Y3F4,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,PXD017052:Sheet1:828:EXP18102_X1116_A_MSB37290A,PXD017052:Sheet1:828:EXP18102_X1116_A_MSB37290A,Q9Y3F4;Q9Y3F4-2,supplementary_data_2_lfq,Sheet1,828,Sheet1!BW828,LFQ_INTENSITY,0,AUTHOR_EXPLICIT_ZERO,,,false,true
R3:PMC9633814:Final Prot:38:replicate_1,PMC9633814_MSU_MULTICORE,P07996,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:38,PMC9633814:Final Prot:38:replicate_1,P07996,supplementary_data_1_xlsx,Final Prot,38,Final Prot!G38,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0065129106210323803,POSITIVE_QUANTIFIED,0.94339622641509435,372,true,true
R3:PMC9633814:Final Prot:38:replicate_2,PMC9633814_MSU_MULTICORE,P07996,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:38,PMC9633814:Final Prot:38:replicate_2,P07996,supplementary_data_1_xlsx,Final Prot,38,Final Prot!H38,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0057176944182832402,POSITIVE_QUANTIFIED,0.93521126760563378,356,true,true
R3:PMC9633814:Final Prot:38:replicate_3,PMC9633814_MSU_MULTICORE,P07996,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:38,PMC9633814:Final Prot:38:replicate_3,P07996,supplementary_data_1_xlsx,Final Prot,38,Final Prot!I38,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0063207198403787404,POSITIVE_QUANTIFIED,0.9438202247191011,357,true,true
R3:PMC9633814:Final Prot:39:replicate_1,PMC9633814_MSU_MULTICORE,P04004,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:39,PMC9633814:Final Prot:39:replicate_1,P04004,supplementary_data_1_xlsx,Final Prot,39,Final Prot!G39,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.016906891252884498,POSITIVE_QUANTIFIED,0.9703504043126685,372,true,true
R3:PMC9633814:Final Prot:39:replicate_2,PMC9633814_MSU_MULTICORE,P04004,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:39,PMC9633814:Final Prot:39:replicate_2,P04004,supplementary_data_1_xlsx,Final Prot,39,Final Prot!H39,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0179525248864917,POSITIVE_QUANTIFIED,0.9746478873239437,356,true,true
R3:PMC9633814:Final Prot:39:replicate_3,PMC9633814_MSU_MULTICORE,P04004,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:39,PMC9633814:Final Prot:39:replicate_3,P04004,supplementary_data_1_xlsx,Final Prot,39,Final Prot!I39,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.018009203404748399,POSITIVE_QUANTIFIED,0.9719101123595506,357,true,true
R3:PMC9633814:Final Prot:47:replicate_1,PMC9633814_MSU_MULTICORE,P06396,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:47,PMC9633814:Final Prot:47:replicate_1,P06396,supplementary_data_1_xlsx,Final Prot,47,Final Prot!G47,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00218335973685857,POSITIVE_QUANTIFIED,0.8814016172506739,372,true,true
R3:PMC9633814:Final Prot:47:replicate_2,PMC9633814_MSU_MULTICORE,P06396,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:47,PMC9633814:Final Prot:47:replicate_2,P06396,supplementary_data_1_xlsx,Final Prot,47,Final Prot!H47,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0025653516681337098,POSITIVE_QUANTIFIED,0.87887323943661977,356,true,true
R3:PMC9633814:Final Prot:47:replicate_3,PMC9633814_MSU_MULTICORE,P06396,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:47,PMC9633814:Final Prot:47:replicate_3,P06396,supplementary_data_1_xlsx,Final Prot,47,Final Prot!I47,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0022680108956211701,POSITIVE_QUANTIFIED,0.8820224719101124,357,true,true
R3:PMC9633814:Final Prot:65:replicate_1,PMC9633814_MSU_MULTICORE,P68366,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:65,PMC9633814:Final Prot:65:replicate_1,P68366,supplementary_data_1_xlsx,Final Prot,65,Final Prot!G65,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0025741626938933001,POSITIVE_QUANTIFIED,0.88948787061994605,372,true,true
R3:PMC9633814:Final Prot:65:replicate_2,PMC9633814_MSU_MULTICORE,P68366,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:65,PMC9633814:Final Prot:65:replicate_2,P68366,supplementary_data_1_xlsx,Final Prot,65,Final Prot!H65,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0026529444635378201,POSITIVE_QUANTIFIED,0.88169014084507047,356,true,true
R3:PMC9633814:Final Prot:65:replicate_3,PMC9633814_MSU_MULTICORE,P68366,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:65,PMC9633814:Final Prot:65:replicate_3,P68366,supplementary_data_1_xlsx,Final Prot,65,Final Prot!I65,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0026357922784144699,POSITIVE_QUANTIFIED,0.8960674157303371,357,true,true
R3:PMC9633814:Final Prot:66:replicate_1,PMC9633814_MSU_MULTICORE,P68366,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:66,PMC9633814:Final Prot:66:replicate_1,P68366-2,supplementary_data_1_xlsx,Final Prot,66,Final Prot!G66,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:66:replicate_2,PMC9633814_MSU_MULTICORE,P68366,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:66,PMC9633814:Final Prot:66:replicate_2,P68366-2,supplementary_data_1_xlsx,Final Prot,66,Final Prot!H66,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:66:replicate_3,PMC9633814_MSU_MULTICORE,P68366,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:66,PMC9633814:Final Prot:66:replicate_3,P68366-2,supplementary_data_1_xlsx,Final Prot,66,Final Prot!I66,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:83:replicate_1,PMC9633814_MSU_MULTICORE,Q9H4B7,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:83,PMC9633814:Final Prot:83:replicate_1,Q9H4B7,supplementary_data_1_xlsx,Final Prot,83,Final Prot!G83,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0011975636386076299,POSITIVE_QUANTIFIED,0.84097035040431267,372,true,true
R3:PMC9633814:Final Prot:83:replicate_2,PMC9633814_MSU_MULTICORE,Q9H4B7,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:83,PMC9633814:Final Prot:83:replicate_2,Q9H4B7,supplementary_data_1_xlsx,Final Prot,83,Final Prot!H83,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0016026959915865699,POSITIVE_QUANTIFIED,0.85633802816901405,356,true,true
R3:PMC9633814:Final Prot:83:replicate_3,PMC9633814_MSU_MULTICORE,Q9H4B7,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:83,PMC9633814:Final Prot:83:replicate_3,Q9H4B7,supplementary_data_1_xlsx,Final Prot,83,Final Prot!I83,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.0014605993267280599,POSITIVE_QUANTIFIED,0.848314606741573,357,true,true
R3:PMC9633814:Final Prot:91:replicate_1,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:91,PMC9633814:Final Prot:91:replicate_1,Q93084,supplementary_data_1_xlsx,Final Prot,91,Final Prot!G91,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00064738315483880505,POSITIVE_QUANTIFIED,0.78706199460916437,372,true,true
R3:PMC9633814:Final Prot:91:replicate_2,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:91,PMC9633814:Final Prot:91:replicate_2,Q93084,supplementary_data_1_xlsx,Final Prot,91,Final Prot!H91,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00046786149787916999,POSITIVE_QUANTIFIED,0.74929577464788732,356,true,true
R3:PMC9633814:Final Prot:91:replicate_3,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:91,PMC9633814:Final Prot:91:replicate_3,Q93084,supplementary_data_1_xlsx,Final Prot,91,Final Prot!I91,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00040442970026356798,POSITIVE_QUANTIFIED,0.7303370786516854,357,true,true
R3:PMC9633814:Final Prot:92:replicate_1,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:92,PMC9633814:Final Prot:92:replicate_1,Q93084-1,supplementary_data_1_xlsx,Final Prot,92,Final Prot!G92,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:92:replicate_2,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:92,PMC9633814:Final Prot:92:replicate_2,Q93084-1,supplementary_data_1_xlsx,Final Prot,92,Final Prot!H92,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:92:replicate_3,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:92,PMC9633814:Final Prot:92:replicate_3,Q93084-1,supplementary_data_1_xlsx,Final Prot,92,Final Prot!I92,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:93:replicate_1,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:93,PMC9633814:Final Prot:93:replicate_1,Q93084-3,supplementary_data_1_xlsx,Final Prot,93,Final Prot!G93,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:93:replicate_2,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:93,PMC9633814:Final Prot:93:replicate_2,Q93084-3,supplementary_data_1_xlsx,Final Prot,93,Final Prot!H93,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:93:replicate_3,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:93,PMC9633814:Final Prot:93:replicate_3,Q93084-3,supplementary_data_1_xlsx,Final Prot,93,Final Prot!I93,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:94:replicate_1,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:94,PMC9633814:Final Prot:94:replicate_1,Q93084-4,supplementary_data_1_xlsx,Final Prot,94,Final Prot!G94,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:94:replicate_2,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:94,PMC9633814:Final Prot:94:replicate_2,Q93084-4,supplementary_data_1_xlsx,Final Prot,94,Final Prot!H94,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:94:replicate_3,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:94,PMC9633814:Final Prot:94:replicate_3,Q93084-4,supplementary_data_1_xlsx,Final Prot,94,Final Prot!I94,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:95:replicate_1,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:95,PMC9633814:Final Prot:95:replicate_1,Q93084-5,supplementary_data_1_xlsx,Final Prot,95,Final Prot!G95,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:95:replicate_2,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:95,PMC9633814:Final Prot:95:replicate_2,Q93084-5,supplementary_data_1_xlsx,Final Prot,95,Final Prot!H95,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:95:replicate_3,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:95,PMC9633814:Final Prot:95:replicate_3,Q93084-5,supplementary_data_1_xlsx,Final Prot,95,Final Prot!I95,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:96:replicate_1,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:96,PMC9633814:Final Prot:96:replicate_1,Q93084-6,supplementary_data_1_xlsx,Final Prot,96,Final Prot!G96,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:96:replicate_2,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:96,PMC9633814:Final Prot:96:replicate_2,Q93084-6,supplementary_data_1_xlsx,Final Prot,96,Final Prot!H96,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:96:replicate_3,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:96,PMC9633814:Final Prot:96:replicate_3,Q93084-6,supplementary_data_1_xlsx,Final Prot,96,Final Prot!I96,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:97:replicate_1,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:97,PMC9633814:Final Prot:97:replicate_1,Q93084-7,supplementary_data_1_xlsx,Final Prot,97,Final Prot!G97,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:97:replicate_2,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:97,PMC9633814:Final Prot:97:replicate_2,Q93084-7,supplementary_data_1_xlsx,Final Prot,97,Final Prot!H97,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:97:replicate_3,PMC9633814_MSU_MULTICORE,Q93084,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:97,PMC9633814:Final Prot:97:replicate_3,Q93084-7,supplementary_data_1_xlsx,Final Prot,97,Final Prot!I97,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:158:replicate_1,PMC9633814_MSU_MULTICORE,O00187,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:158,PMC9633814:Final Prot:158:replicate_1,O00187,supplementary_data_1_xlsx,Final Prot,158,Final Prot!G158,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00090236756460198404,POSITIVE_QUANTIFIED,0.81940700808625333,372,true,true
R3:PMC9633814:Final Prot:158:replicate_2,PMC9633814_MSU_MULTICORE,O00187,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:158,PMC9633814:Final Prot:158:replicate_2,O00187,supplementary_data_1_xlsx,Final Prot,158,Final Prot!H158,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00079793999884643905,POSITIVE_QUANTIFIED,0.80000000000000004,356,true,true
R3:PMC9633814:Final Prot:158:replicate_3,PMC9633814_MSU_MULTICORE,O00187,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:158,PMC9633814:Final Prot:158:replicate_3,O00187,supplementary_data_1_xlsx,Final Prot,158,Final Prot!I158,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00072901561006591799,POSITIVE_QUANTIFIED,0.800561797752809,357,true,true
R3:PMC9633814:Final Prot:163:replicate_1,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:163,PMC9633814:Final Prot:163:replicate_1,P05556,supplementary_data_1_xlsx,Final Prot,163,Final Prot!G163,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00025681777542573301,POSITIVE_QUANTIFIED,0.66576819407008081,372,true,true
R3:PMC9633814:Final Prot:163:replicate_2,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:163,PMC9633814:Final Prot:163:replicate_2,P05556,supplementary_data_1_xlsx,Final Prot,163,Final Prot!H163,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000279592170803665,POSITIVE_QUANTIFIED,0.6732394366197183,356,true,true
R3:PMC9633814:Final Prot:163:replicate_3,PMC9633814_MSU_MULTICORE,P05556,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:163,PMC9633814:Final Prot:163:replicate_3,P05556,supplementary_data_1_xlsx,Final Prot,163,Final Prot!I163,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00026017327631846598,POSITIVE_QUANTIFIED,0.6797752808988764,357,true,true
R3:PMC9633814:Final Prot:179:replicate_1,PMC9633814_MSU_MULTICORE,Q15942,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:179,PMC9633814:Final Prot:179:replicate_1,Q15942,supplementary_data_1_xlsx,Final Prot,179,Final Prot!G179,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00018418613290703301,POSITIVE_QUANTIFIED,0.59838274932614555,372,true,true
R3:PMC9633814:Final Prot:179:replicate_2,PMC9633814_MSU_MULTICORE,Q15942,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:179,PMC9633814:Final Prot:179:replicate_2,Q15942,supplementary_data_1_xlsx,Final Prot,179,Final Prot!H179,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.000219646670349287,POSITIVE_QUANTIFIED,0.6394366197183099,356,true,true
R3:PMC9633814:Final Prot:179:replicate_3,PMC9633814_MSU_MULTICORE,Q15942,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:179,PMC9633814:Final Prot:179:replicate_3,Q15942,supplementary_data_1_xlsx,Final Prot,179,Final Prot!I179,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00020829919110415399,POSITIVE_QUANTIFIED,0.61235955056179781,357,true,true
R3:PMC9633814:Final Prot:182:replicate_1,PMC9633814_MSU_MULTICORE,O00151,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:182,PMC9633814:Final Prot:182:replicate_1,O00151,supplementary_data_1_xlsx,Final Prot,182,Final Prot!G182,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00023423745036023,POSITIVE_QUANTIFIED,0.64150943396226412,372,true,true
R3:PMC9633814:Final Prot:182:replicate_2,PMC9633814_MSU_MULTICORE,O00151,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:182,PMC9633814:Final Prot:182:replicate_2,O00151,supplementary_data_1_xlsx,Final Prot,182,Final Prot!H182,SEMIQUANTITATIVE_PROTEIN_INTENSITY,8.2752035340389506e-05,POSITIVE_QUANTIFIED,0.46197183098591549,356,true,true
R3:PMC9633814:Final Prot:182:replicate_3,PMC9633814_MSU_MULTICORE,O00151,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_3,PMC9633814:Final Prot:182,PMC9633814:Final Prot:182:replicate_3,O00151,supplementary_data_1_xlsx,Final Prot,182,Final Prot!I182,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.7887698960019605e-05,POSITIVE_QUANTIFIED,0.4157303370786517,357,true,true
R3:PMC9633814:Final Prot:197:replicate_1,PMC9633814_MSU_MULTICORE,P68363,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_1,PMC9633814:Final Prot:197,PMC9633814:Final Prot:197:replicate_1,P68363,supplementary_data_1_xlsx,Final Prot,197,Final Prot!G197,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00026125569731322897,POSITIVE_QUANTIFIED,0.67115902964959573,372,true,true
R3:PMC9633814:Final Prot:197:replicate_2,PMC9633814_MSU_MULTICORE,P68363,Michigan State University-led multi-core study,PMC9633814:core_8:technical_replicate_2,PMC9633814:Final Prot:197,PMC9633814:Final Prot:197:replicate_2,P68363,supplementary_data_1_xlsx,Final Prot,197,Final Prot!H197,SEMIQUANTITATIVE_PROTEIN_INTENSITY,0.00040935569644050902,POSITIVE_QUANTIFIED,0.73239436619718312,356,true,true
