outer_fold_id,held_out_laboratory_anchor,target_observation_id,source_id,laboratory_anchor,measurement_batch_id,split_role
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:231,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:237,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:240,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:252,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:256,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:260,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:272,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:276,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:278,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:329,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:363,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:365,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:366,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:369,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:384,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:391,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:394,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:413,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:419,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:424,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:433,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:444,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:459,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:476,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:478,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:494,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:519,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:528,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:536,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:542,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:553,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:558,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:560,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:567,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:593,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:603,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:621,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:625,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:628,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:653,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:723,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:747,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:750,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:768,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:778,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:791,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:809,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:819,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:854,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:940,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1056,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1170,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1183,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1185,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1199,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1203,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1227,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1233,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1289,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1307,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1338,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1436,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1446,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-01,Michigan State University-led multi-core study,R3:PMC7788026:Urea-PC:1576,PMC7788026_OUHSC_GOLD,University of Oklahoma Health Sciences Center,PMC7788026:UREA_PC,DEVELOPMENT
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:159:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:159:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:159:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:159:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:218:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:256:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1068_A_MSB37242A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1108_A_MSB37282A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1109_A_MSB37283A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1110_B_MSB37284B,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-007-002:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1114_A_MSB37288A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_3,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:257:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:259:EXP18102_X1115_A_MSB37289A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:259:EXP18102_X1116_A_MSB37290A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-011-001:assay_replicate_1,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:260:EXP18102_X1066_A_MSB37240A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_2,TEST
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",R3:PXD017052:Sheet1:260:EXP18102_X1067_A_MSB37241A,PXD017052_SEER_BROAD,"Seer, Inc. / Broad Institute of MIT and Harvard",PXD017052:SP-003-001:assay_replicate_1,TEST
